Order Date,Category,Sales
29/7/2017,Office Supplies,2.8960000000000004
29/7/2017,Technology,124.792
1/10/2016,Furniture,330.588
31/3/2014,Office Supplies,673.568
31/3/2014,Office Supplies,52.98
26/6/2017,Furniture,526.45
9/7/2017,Office Supplies,228.92
14/12/2015,Technology,319.968
5/12/2017,Technology,205.03
15/9/2015,Office Supplies,190.86
15/9/2015,Office Supplies,24.32
15/7/2016,Office Supplies,44.4
20/4/2017,Furniture,44.4
15/11/2016,Office Supplies,1016.7919999999999
15/11/2016,Office Supplies,38.135999999999996
26/11/2016,Technology,494.98199999999997
21/11/2017,Office Supplies,56.56
21/11/2017,Office Supplies,5.56
21/11/2017,Office Supplies,9.02
21/11/2017,Office Supplies,8.62
21/11/2017,Technology,659.9760000000001
15/2/2015,Office Supplies,13.36
15/2/2015,Office Supplies,41.72
15/2/2015,Office Supplies,11.52
15/2/2015,Office Supplies,541.44
15/2/2015,Office Supplies,19.44
15/4/2016,Office Supplies,143.7
28/9/2015,Office Supplies,43.26
28/9/2015,Office Supplies,43.56
17/9/2016,Technology,437.85
17/9/2016,Furniture,109.48
16/6/2017,Furniture,1212.96
16/6/2017,Office Supplies,18.54
8/11/2015,Office Supplies,5.0
8/11/2015,Technology,371.97
18/12/2015,Technology,166.24
6/2/2017,Furniture,359.97
14/11/2016,Technology,499.98
14/11/2016,Office Supplies,5.28
14/11/2016,Office Supplies,8.26
12/10/2017,Office Supplies,7.968
17/9/2017,Office Supplies,12.96
20/12/2017,Office Supplies,6.48
20/12/2017,Office Supplies,6.984
2/12/2017,Office Supplies,47.96
21/9/2015,Office Supplies,199.74
6/3/2015,Furniture,435.26
6/3/2015,Technology,1119.984
3/10/2014,Furniture,143.43200000000002
3/10/2014,Furniture,122.352
27/6/2014,Office Supplies,306.2
27/6/2014,Furniture,85.98
27/6/2014,Technology,223.96
30/10/2017,Furniture,97.568
30/10/2017,Furniture,614.2719999999999
30/10/2017,Furniture,199.98
3/9/2016,Office Supplies,48.16
5/3/2015,Technology,23.92
5/3/2015,Office Supplies,60.69
5/5/2016,Office Supplies,14.352
17/11/2017,Office Supplies,35.04
1/6/2017,Office Supplies,17.48
10/6/2017,Office Supplies,16.4
8/1/2017,Furniture,892.98
20/4/2015,Technology,287.97
20/4/2015,Furniture,595.38
20/4/2015,Office Supplies,12.96
1/11/2015,Technology,4.95
23/12/2017,Furniture,181.95
1/11/2015,Office Supplies,13.52
1/11/2015,Furniture,259.7
1/11/2015,Technology,42.95
1/11/2015,Technology,1399.93
1/11/2015,Technology,503.96
14/11/2014,Office Supplies,12.72
14/11/2014,Office Supplies,11.52
17/1/2016,Technology,316.0
17/9/2017,Furniture,723.92
17/9/2017,Office Supplies,106.32
23/12/2016,Furniture,141.372
6/8/2015,Office Supplies,27.215999999999998
5/11/2017,Technology,390.75
11/6/2017,Furniture,280.79200000000003
11/6/2017,Office Supplies,68.44800000000001
11/6/2017,Office Supplies,88.04
11/6/2017,Office Supplies,15.872
11/6/2017,Office Supplies,215.592
20/7/2017,Office Supplies,14.62
20/7/2017,Office Supplies,416.32
20/7/2017,Office Supplies,43.0
20/7/2017,Furniture,182.94
20/7/2017,Office Supplies,60.83
20/7/2017,Technology,389.97
23/12/2015,Office Supplies,194.32
20/3/2017,Technology,265.93
31/12/2015,Office Supplies,94.74
31/12/2015,Office Supplies,60.64
31/12/2015,Office Supplies,76.3
31/12/2015,Office Supplies,364.8
15/9/2015,Office Supplies,79.872
15/9/2015,Furniture,46.38399999999999
15/9/2015,Office Supplies,12.96
23/9/2017,Office Supplies,14.352
25/12/2015,Furniture,547.136
24/9/2016,Office Supplies,41.96
24/9/2016,Office Supplies,41.7
21/3/2017,Office Supplies,277.4
21/3/2017,Office Supplies,5.78
30/9/2014,Office Supplies,69.21600000000001
10/12/2017,Office Supplies,10.86
10/12/2017,Office Supplies,426.79
23/8/2014,Office Supplies,25.92
23/8/2014,Office Supplies,45.92
19/8/2014,Office Supplies,10.72
10/11/2016,Office Supplies,41.86
31/12/2014,Furniture,63.2
31/12/2014,Technology,113.97
26/7/2014,Office Supplies,123.552
22/2/2016,Office Supplies,490.32
13/3/2016,Office Supplies,70.08
13/3/2016,Office Supplies,1.272
13/3/2016,Furniture,557.585
2/12/2017,Office Supplies,9.024
2/12/2017,Office Supplies,69.456
2/12/2017,Office Supplies,10.86
2/12/2017,Office Supplies,79.47
2/12/2017,Office Supplies,10.08
31/8/2015,Furniture,1552.8310000000001
31/8/2015,Office Supplies,137.24
31/8/2015,Technology,36.51
31/8/2015,Technology,239.976
17/3/2014,Furniture,1579.746
17/3/2014,Furniture,1071.576
17/3/2014,Furniture,613.908
17/3/2014,Office Supplies,34.86
17/3/2014,Office Supplies,155.04
16/4/2017,Office Supplies,13.71
13/3/2016,Furniture,127.88
13/3/2016,Office Supplies,160.32
13/3/2016,Office Supplies,46.0
24/11/2014,Furniture,120.712
10/2/2017,Office Supplies,23.12
23/9/2016,Furniture,532.7040000000001
23/9/2016,Office Supplies,4.912
7/7/2017,Technology,252.0
7/7/2016,Furniture,60.288000000000004
7/7/2016,Office Supplies,2.6319999999999997
7/7/2016,Office Supplies,23.688000000000002
7/7/2016,Furniture,253.372
24/1/2017,Office Supplies,5.67
19/8/2014,Office Supplies,76.77600000000001
19/8/2014,Office Supplies,9.184
6/12/2015,Office Supplies,32.75
6/5/2016,Office Supplies,7.216
6/5/2016,Office Supplies,49.568000000000005
6/5/2016,Furniture,54.711999999999996
25/3/2017,Office Supplies,176.04
25/3/2017,Office Supplies,16.02
25/3/2017,Office Supplies,185.92
25/3/2017,Technology,211.168
25/3/2017,Technology,479.98400000000004
12/12/2015,Office Supplies,7.86
12/12/2015,Office Supplies,24.448
6/12/2015,Office Supplies,6.48
6/12/2015,Office Supplies,41.86
6/12/2015,Technology,1619.91
6/12/2015,Furniture,113.92
17/3/2016,Office Supplies,39.68
14/11/2015,Technology,37.6
14/11/2015,Technology,59.9
14/11/2015,Office Supplies,37.0
14/8/2017,Office Supplies,5.76
14/8/2017,Office Supplies,16.68
9/9/2017,Office Supplies,628.81
9/9/2017,Office Supplies,56.45
1/4/2017,Office Supplies,94.2
1/4/2017,Office Supplies,28.4
27/9/2016,Furniture,956.6648
7/10/2017,Technology,1115.91
7/10/2017,Technology,128.744
7/10/2017,Technology,79.92
20/1/2017,Office Supplies,24.2
20/1/2017,Technology,359.976
23/3/2017,Furniture,211.84
1/8/2014,Office Supplies,5.68
7/6/2015,Office Supplies,7.52
12/11/2014,Office Supplies,11.96
12/11/2014,Furniture,629.064
29/12/2016,Furniture,754.45
6/7/2015,Furniture,301.96
12/10/2017,Technology,595.0
12/10/2017,Office Supplies,79.872
21/5/2016,Technology,2396.4
9/11/2017,Office Supplies,63.56
9/11/2017,Technology,99.99
18/4/2016,Office Supplies,230.37599999999998
18/4/2016,Office Supplies,9.664
25/12/2017,Technology,158.928
25/12/2017,Office Supplies,13.023
25/12/2017,Furniture,273.06
25/12/2017,Office Supplies,39.312
11/6/2016,Office Supplies,1.344
11/6/2016,Office Supplies,8.272
11/6/2016,Furniture,12.544
13/5/2017,Office Supplies,58.48
28/12/2017,Furniture,7.4
25/3/2014,Furniture,366.786
28/5/2017,Technology,54.368
14/11/2015,Office Supplies,33.96
14/11/2015,Office Supplies,826.11
3/7/2017,Furniture,545.85
18/11/2014,Furniture,145.98
18/11/2014,Office Supplies,35.808
17/7/2017,Furniture,7.904
22/5/2016,Technology,345.0
22/5/2016,Furniture,174.28599999999997
22/5/2016,Office Supplies,662.84
22/5/2016,Technology,95.1
22/5/2016,Office Supplies,26.88
22/5/2016,Technology,257.98
25/9/2015,Office Supplies,17.48
31/10/2016,Furniture,492.835
14/9/2015,Office Supplies,269.49
5/11/2016,Office Supplies,29.12
17/3/2017,Office Supplies,18.75
17/3/2017,Technology,119.7
17/3/2017,Office Supplies,9.144
17/3/2017,Technology,57.06
17/3/2017,Technology,71.6
17/3/2017,Office Supplies,107.44
17/3/2017,Office Supplies,7.31
17/3/2017,Office Supplies,59.1
17/3/2017,Office Supplies,46.53
15/8/2017,Office Supplies,97.84
11/7/2015,Office Supplies,29.97
11/7/2015,Office Supplies,98.352
3/12/2017,Office Supplies,83.92
3/12/2017,Office Supplies,14.624
3/12/2017,Technology,136.99
3/12/2017,Office Supplies,3.15
4/5/2017,Office Supplies,9.11
4/5/2017,Office Supplies,571.44
4/5/2017,Office Supplies,32.4
4/5/2017,Office Supplies,16.91
22/1/2016,Furniture,14.272
22/1/2016,Furniture,451.13599999999997
22/1/2016,Office Supplies,64.86399999999999
3/11/2016,Furniture,217.584
3/11/2016,Technology,82.95
3/11/2016,Office Supplies,87.71
3/11/2016,Office Supplies,1101.48
4/9/2017,Furniture,1322.352
13/9/2014,Office Supplies,5.46
19/6/2017,Office Supplies,11.184000000000001
19/6/2017,Office Supplies,153.584
24/12/2017,Office Supplies,1003.62
28/8/2017,Technology,35.168
28/8/2017,Furniture,1137.75
28/8/2017,Office Supplies,99.68
28/8/2017,Office Supplies,5.56
2/1/2015,Office Supplies,85.52
2/1/2015,Office Supplies,9.84
2/1/2015,Office Supplies,20.04
9/10/2015,Technology,631.96
9/10/2015,Office Supplies,23.92
13/12/2014,Office Supplies,90.24
19/11/2014,Technology,4548.81
10/9/2016,Furniture,300.93
10/9/2016,Technology,719.96
16/6/2014,Furniture,647.84
26/9/2015,Office Supplies,64.17
26/9/2015,Office Supplies,124.46
19/5/2016,Office Supplies,9.584
22/6/2017,Office Supplies,37.608000000000004
17/6/2017,Office Supplies,12.224
17/6/2017,Office Supplies,2.3040000000000003
17/6/2017,Office Supplies,9.36
14/11/2016,Office Supplies,7.38
25/7/2014,Office Supplies,53.72
25/7/2014,Office Supplies,8187.65
25/7/2014,Furniture,77.92
2/7/2015,Office Supplies,32.784
2/3/2017,Technology,196.77599999999998
2/3/2017,Technology,479.94
18/11/2016,Office Supplies,1117.92
18/4/2015,Technology,106.5
2/12/2017,Office Supplies,45.66
11/11/2016,Technology,95.96799999999999
11/11/2016,Furniture,47.992
5/9/2014,Office Supplies,264.32
15/11/2014,Office Supplies,604.656
2/5/2017,Furniture,129.93
15/10/2016,Office Supplies,20.16
15/10/2016,Office Supplies,29.46
15/10/2016,Office Supplies,868.59
15/10/2016,Office Supplies,12.96
15/10/2016,Technology,5.5
15/10/2016,Office Supplies,121.6
6/4/2015,Office Supplies,42.048
6/4/2015,Technology,25.488000000000003
6/4/2015,Office Supplies,6.9
6/4/2015,Office Supplies,9.648
6/4/2015,Office Supplies,7.968
24/10/2014,Office Supplies,10.368
17/8/2014,Office Supplies,114.2
17/8/2014,Office Supplies,17.96
17/8/2014,Office Supplies,12.67
17/8/2014,Technology,339.96
15/8/2017,Office Supplies,1801.632
6/9/2015,Technology,46.32
27/1/2015,Furniture,181.986
27/1/2015,Technology,431.976
27/1/2015,Technology,155.37
16/7/2015,Furniture,1348.704
16/7/2015,Furniture,700.1519999999999
30/4/2016,Furniture,111.88799999999999
26/9/2014,Office Supplies,143.952
8/9/2016,Furniture,173.94
8/9/2016,Office Supplies,14.76
16/4/2017,Office Supplies,205.92
16/4/2017,Furniture,102.833
16/8/2015,Office Supplies,2.3040000000000003
16/8/2015,Technology,1879.96
16/8/2015,Office Supplies,313.024
16/8/2015,Office Supplies,5.04
19/11/2017,Furniture,821.88
19/11/2017,Office Supplies,21.96
14/9/2016,Office Supplies,25.92
15/8/2016,Technology,705.544
26/9/2015,Technology,50.0
8/10/2016,Furniture,51.711999999999996
24/3/2015,Office Supplies,6.992000000000001
31/5/2015,Furniture,1406.86
31/5/2015,Office Supplies,15.75
31/5/2015,Office Supplies,323.1
25/12/2015,Office Supplies,9.216000000000001
25/12/2015,Office Supplies,10.368
17/3/2015,Technology,15.02
17/3/2015,Office Supplies,33.82
21/12/2017,Technology,71.0
1/11/2017,Office Supplies,25.12
1/11/2017,Furniture,2665.62
7/9/2017,Office Supplies,478.08
27/12/2017,Technology,164.388
27/12/2017,Office Supplies,13.248
16/7/2017,Office Supplies,2.912
12/8/2016,Technology,1399.944
9/7/2017,Furniture,526.45
22/11/2014,Office Supplies,16.23
22/11/2014,Office Supplies,319.9
22/11/2014,Office Supplies,11.36
22/11/2014,Office Supplies,675.12
26/1/2014,Furniture,62.82
26/1/2014,Office Supplies,489.92
26/1/2014,Office Supplies,19.44
26/1/2014,Office Supplies,16.68
26/1/2014,Technology,155.35
26/1/2014,Furniture,12.42
26/1/2014,Technology,187.98
3/11/2015,Office Supplies,6.608
30/6/2017,Office Supplies,248.57
30/6/2017,Furniture,22.23
5/5/2016,Office Supplies,5.98
5/5/2016,Technology,246.168
8/9/2016,Furniture,14.136
8/9/2016,Furniture,601.47
24/11/2017,Technology,79.1
24/11/2017,Office Supplies,327.84
13/5/2017,Office Supplies,180.96
13/5/2017,Office Supplies,914.97
13/5/2017,Technology,587.97
13/5/2017,Office Supplies,530.34
13/5/2017,Office Supplies,14.94
23/4/2017,Office Supplies,121.94
23/4/2017,Office Supplies,122.71
4/6/2016,Office Supplies,14.94
4/6/2016,Technology,1349.85
4/6/2016,Furniture,136.784
4/6/2016,Furniture,61.12
16/12/2014,Office Supplies,1.167
4/3/2016,Office Supplies,16.99
25/11/2014,Technology,24.671999999999997
25/11/2014,Office Supplies,2.52
25/11/2014,Furniture,1218.735
25/11/2014,Office Supplies,5.904
25/11/2014,Office Supplies,15.696
25/11/2014,Furniture,6.096
28/4/2016,Furniture,41.568000000000005
26/4/2014,Furniture,230.28
26/4/2014,Office Supplies,18.288
1/4/2017,Office Supplies,5.78
1/4/2017,Office Supplies,121.68
22/12/2017,Office Supplies,4.17
22/12/2017,Technology,67.04
22/12/2017,Office Supplies,37.32
22/12/2017,Office Supplies,18.45
3/12/2014,Office Supplies,25.92
22/10/2017,Technology,11199.968
22/10/2017,Technology,2399.6
22/10/2017,Office Supplies,63.9
22/10/2017,Technology,52.99
13/11/2017,Technology,60.864
13/11/2017,Technology,652.995
13/11/2017,Office Supplies,11.22
10/9/2015,Office Supplies,14.94
15/5/2017,Furniture,39.96
15/5/2017,Furniture,42.623999999999995
15/5/2017,Furniture,220.96
5/7/2015,Furniture,4.928
5/7/2015,Office Supplies,7.23
15/8/2015,Office Supplies,323.1
12/6/2017,Office Supplies,19.04
12/6/2017,Office Supplies,13.128
12/6/2017,Office Supplies,64.14
12/6/2017,Furniture,858.24
20/2/2015,Technology,29.99
29/12/2016,Office Supplies,186.048
17/4/2016,Technology,36.792
17/4/2016,Furniture,18.624000000000002
7/9/2014,Furniture,57.69
7/9/2014,Office Supplies,42.81
7/9/2014,Office Supplies,12.96
7/9/2014,Furniture,821.88
7/9/2014,Technology,104.85
26/9/2016,Furniture,424.9575
17/9/2017,Office Supplies,10.776
17/9/2017,Office Supplies,11.784
17/9/2017,Office Supplies,164.88
17/9/2017,Furniture,1292.94
17/9/2017,Office Supplies,25.584
17/9/2017,Office Supplies,261.74
17/9/2017,Office Supplies,14.4
16/8/2016,Office Supplies,10.86
24/12/2015,Furniture,883.84
28/11/2017,Technology,1979.89
28/11/2017,Office Supplies,79.96
14/4/2017,Office Supplies,8.76
1/5/2016,Office Supplies,3.984
1/5/2016,Furniture,370.62
1/5/2016,Office Supplies,2.742
1/10/2016,Technology,79.512
1/10/2016,Office Supplies,28.351999999999997
25/8/2015,Furniture,40.784
25/8/2015,Office Supplies,105.96
9/9/2014,Office Supplies,166.44
9/9/2014,Furniture,785.88
9/9/2014,Office Supplies,26.2
9/9/2014,Office Supplies,1325.85
3/12/2017,Office Supplies,166.44
27/11/2017,Office Supplies,8.76
27/11/2017,Office Supplies,43.583999999999996
21/6/2014,Office Supplies,11.088
21/6/2014,Office Supplies,25.164
21/1/2017,Office Supplies,14.4
21/1/2017,Technology,619.95
21/1/2017,Office Supplies,89.52
21/1/2017,Technology,350.973
21/1/2017,Technology,164.99
29/6/2017,Office Supplies,312.552
6/9/2016,Office Supplies,95.95200000000001
6/9/2016,Office Supplies,3.2039999999999997
4/8/2016,Office Supplies,3.98
12/11/2015,Office Supplies,15.7
30/6/2014,Office Supplies,5.247999999999999
4/12/2017,Office Supplies,5.346
28/8/2016,Office Supplies,15.48
28/8/2016,Technology,108.57600000000001
22/1/2016,Furniture,109.9
15/10/2014,Furniture,15.384
7/2/2016,Office Supplies,30.351999999999997
18/3/2014,Technology,821.3
18/3/2014,Technology,22638.48
18/3/2014,Office Supplies,21.375999999999998
18/3/2014,Office Supplies,8.016
18/3/2014,Furniture,30.768
18/3/2014,Office Supplies,18.936
18/3/2014,Furniture,122.352
24/5/2014,Office Supplies,116.28
11/7/2017,Technology,132.6
16/6/2017,Office Supplies,16.68
16/6/2017,Office Supplies,19.44
16/6/2017,Office Supplies,192.16
30/1/2015,Furniture,227.36
30/1/2015,Technology,1919.976
11/12/2015,Office Supplies,12.828
9/10/2017,Furniture,45.888000000000005
29/7/2017,Office Supplies,60.12
25/4/2014,Technology,302.376
1/12/2015,Office Supplies,13.9
4/12/2014,Technology,129.98
26/8/2017,Technology,71.98
7/9/2014,Technology,377.97
21/12/2017,Office Supplies,124.36
6/12/2014,Furniture,23.976
4/11/2014,Office Supplies,8.376
4/11/2014,Office Supplies,58.24
14/4/2016,Office Supplies,81.2
4/10/2014,Office Supplies,14.45
4/10/2014,Office Supplies,95.648
7/11/2017,Technology,359.97
7/11/2017,Furniture,350.352
22/12/2017,Office Supplies,1.641
22/12/2017,Technology,629.9580000000001
13/2/2017,Office Supplies,6.63
13/2/2017,Technology,799.96
13/2/2017,Furniture,107.53
2/7/2014,Technology,73.98
2/7/2014,Office Supplies,5.58
21/2/2015,Office Supplies,49.12
13/11/2015,Technology,377.97
13/11/2015,Office Supplies,42.28
13/11/2015,Furniture,299.97
13/11/2015,Technology,89.98
16/4/2017,Office Supplies,477.24
16/4/2017,Technology,25.98
25/2/2016,Office Supplies,46.72
4/11/2014,Furniture,35.34
20/6/2015,Furniture,257.64
20/6/2015,Technology,125.976
7/8/2017,Technology,79.992
12/5/2014,Furniture,700.056
22/11/2015,Technology,27.168000000000003
4/12/2015,Office Supplies,8.226
8/6/2014,Furniture,585.552
8/8/2014,Office Supplies,423.28
26/5/2014,Furniture,225.296
17/4/2015,Office Supplies,5.56
17/4/2015,Technology,323.37
17/4/2015,Technology,783.96
17/4/2015,Office Supplies,1447.65
17/4/2015,Office Supplies,11.96
11/6/2016,Technology,239.97
11/3/2016,Furniture,76.92
11/3/2016,Office Supplies,481.32
26/5/2014,Office Supplies,48.4
12/10/2017,Technology,0.99
12/10/2017,Office Supplies,101.84
22/6/2017,Office Supplies,10.332
22/6/2017,Office Supplies,31.155
22/6/2017,Office Supplies,8.927999999999999
15/1/2017,Office Supplies,34.384
15/1/2017,Office Supplies,1924.16
2/4/2015,Office Supplies,32.192
2/4/2015,Technology,50.12
2/4/2015,Technology,47.976000000000006
3/9/2016,Office Supplies,54.5
10/12/2017,Furniture,19.104
22/11/2016,Office Supplies,49.44
11/11/2017,Office Supplies,10.368
21/10/2016,Office Supplies,154.44
21/12/2015,Office Supplies,60.983999999999995
17/7/2015,Furniture,195.46599999999998
30/4/2017,Furniture,23.68
30/4/2017,Technology,2.376
6/5/2017,Office Supplies,59.2
20/11/2017,Office Supplies,22.0
11/11/2016,Technology,257.98
5/11/2016,Technology,23.988000000000003
9/10/2016,Technology,23.976
21/9/2015,Furniture,601.536
21/9/2015,Office Supplies,7.9
2/12/2014,Furniture,58.36
2/12/2014,Office Supplies,16.464000000000002
2/12/2014,Furniture,39.96
21/9/2014,Office Supplies,25.96
21/9/2014,Office Supplies,36.27
21/9/2014,Office Supplies,6.48
12/4/2014,Technology,1075.088
12/4/2014,Technology,438.36800000000005
12/4/2014,Office Supplies,18.088
12/4/2014,Furniture,308.499
20/10/2017,Office Supplies,13.36
20/10/2017,Office Supplies,39.96
20/10/2017,Office Supplies,145.85
25/10/2016,Technology,783.96
1/11/2015,Office Supplies,7.88
3/11/2017,Furniture,41.37
12/5/2015,Office Supplies,12.84
12/5/2015,Office Supplies,25.68
7/9/2015,Furniture,47.516000000000005
25/7/2015,Office Supplies,9.42
25/7/2015,Office Supplies,12.96
25/7/2015,Furniture,704.9
25/7/2015,Furniture,561.568
16/11/2015,Office Supplies,179.82
16/11/2015,Furniture,185.58
16/11/2015,Furniture,214.11
16/11/2015,Technology,999.96
16/11/2015,Furniture,653.55
1/9/2015,Office Supplies,114.6
1/9/2015,Furniture,60.74
1/9/2015,Furniture,124.36
1/9/2015,Office Supplies,1088.76
5/5/2016,Office Supplies,6.72
5/5/2016,Furniture,298.776
31/12/2016,Technology,302.376
18/9/2017,Office Supplies,8.927999999999999
18/9/2017,Office Supplies,47.583999999999996
25/9/2014,Office Supplies,33.792
25/9/2014,Furniture,300.5328
25/9/2014,Office Supplies,2.7239999999999998
25/9/2014,Office Supplies,3.264
23/4/2016,Office Supplies,108.336
23/4/2016,Office Supplies,55.92
23/4/2016,Office Supplies,78.304
1/11/2014,Office Supplies,443.92
1/11/2014,Technology,155.976
26/1/2017,Office Supplies,15.47
26/1/2017,Office Supplies,7.16
11/11/2017,Office Supplies,10.89
11/11/2017,Office Supplies,19.44
11/11/2017,Office Supplies,121.6
9/6/2016,Technology,695.7
3/9/2015,Office Supplies,120.33
14/3/2014,Furniture,1139.92
31/8/2017,Office Supplies,229.544
23/3/2017,Office Supplies,143.72799999999998
18/5/2017,Technology,36.048
27/12/2016,Furniture,845.488
17/11/2017,Office Supplies,50.94
10/9/2017,Office Supplies,762.5939999999999
